
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-05-13 17:09:43 /api/frontend/device-token/web ..................................................... ~ 510.99ms
  2026-05-13 17:09:43 /firebase-messaging-sw.js ............................................................ ~ 3.02ms
  2026-05-13 17:09:44 /storage/102/conversions/masala-tea-cover.png ........................................ ~ 2.55ms
  2026-05-13 17:09:44 /storage/54/conversions/kit-kat-shake-cover.jpg ...................................... ~ 4.81ms
  2026-05-13 17:09:44 /storage/100/conversions/strawberry-mojito-cover.png ................................. ~ 7.06ms
  2026-05-13 17:09:44 /storage/69/conversions/MANGO-FROOTI-RECIPE,-HOMEMADE-MANGO-FROOTI-RECIPE-WITH-STEP-BY-STEP-PHOTOS-,-HOW-TO-MANGO-FROOTI-AT-HOME-,-HOMEMADE-MANGO-SQUASH-cover.jpg  ~ 8.35ms
  2026-05-13 17:09:44 /storage/98/conversions/strawverry-bliss-cover.png ................................... ~ 6.83ms
  2026-05-13 17:09:44 /storage/96/conversions/golden-mango-bliss-cover.png ................................. ~ 8.17ms
  2026-05-13 17:09:44 /storage/97/conversions/nutella-milkshae-cover.png ................................... ~ 0.15ms
  2026-05-13 17:09:44 /storage/58/conversions/Sparkling-Limoncello-Mocktail-cover.jpg ...................... ~ 1.58ms
  2026-05-13 17:09:44 /storage/109/conversions/fruit-shots-cover.png ....................................... ~ 0.25ms
  2026-05-13 17:09:44 /storage/96/conversions/golden-mango-bliss-thumb.png ................................. ~ 1.65ms
  2026-05-13 17:09:44 /storage/98/conversions/strawverry-bliss-thumb.png ................................... ~ 2.88ms
  2026-05-13 17:09:44 /storage/58/conversions/Sparkling-Limoncello-Mocktail-thumb.jpg ...................... ~ 4.33ms
  2026-05-13 17:09:44 /storage/54/conversions/kit-kat-shake-thumb.jpg ...................................... ~ 0.23ms
  2026-05-13 17:09:44 /storage/100/conversions/strawberry-mojito-thumb.png ................................. ~ 0.15ms
  2026-05-13 17:09:44 /storage/69/conversions/MANGO-FROOTI-RECIPE,-HOMEMADE-MANGO-FROOTI-RECIPE-WITH-STEP-BY-STEP-PHOTOS-,-HOW-TO-MANGO-FROOTI-AT-HOME-,-HOMEMADE-MANGO-SQUASH-thumb.jpg  ~ 0.16ms
  2026-05-13 17:09:44 /storage/31/kahumbo-logo-(1).png ..................................................... ~ 0.16ms
  2026-05-13 17:10:27 /build/assets/ChefComponent-DjQMml5Y.js ............................................ ~ 515.12ms
  2026-05-13 17:10:27 /build/assets/ChefListComponent-sZZwFqk9.js ........................................ ~ 509.60ms
  2026-05-13 17:10:27 /build/assets/SmIconViewComponent-RzD0YkXN.js ...................................... ~ 511.81ms
  2026-05-13 17:10:28 /build/assets/SmIconSidebarModalEditComponent-CqapuPTY.js .......................... ~ 510.98ms
  2026-05-13 17:10:28 /build/assets/SmIconDeleteComponent-vqL-odJ0.js .......................................... ~ 1s
  2026-05-13 17:10:28 /build/assets/FilterComponent-CHl0mBbD.js .......................................... ~ 513.37ms
  2026-05-13 17:10:28 /build/assets/ChefListComponent-D27k4-bz.css ............................................. ~ 1s
  2026-05-13 17:10:29 /build/assets/ExcelComponent-DhAEsHND.js ........................................... ~ 512.67ms
  2026-05-13 17:10:29 /build/assets/PrintComponent-tOliEuM0.js ........................................... ~ 510.32ms
  2026-05-13 17:10:30 /build/assets/SmSidebarModalCreateComponent-D14mr57F.js .............................. ~ 0.34ms
  2026-05-13 17:10:29 /build/assets/OfferListComponent-1u3kmzz5.css ............................................ ~ 1s
  2026-05-13 17:10:30 /build/assets/OfferComponent-CGutavgj.js ........................................... ~ 513.56ms
  2026-05-13 17:10:30 /build/assets/OfferListComponent-DrVSg4FN.js ............................................. ~ 1s
  2026-05-13 17:10:29 /build/assets/vue3-print-nb.es-rq70L8IB.js ............................................... ~ 1s
  2026-05-13 17:10:35 /api/admin/offer ................................................................... ~ 503.50ms
  2026-05-13 17:10:35 /api/admin/offer ................................................................... ~ 513.42ms
  2026-05-13 17:10:35 /images/default/not-found.png ............................................................ ~ 1s
  2026-05-13 17:10:39 /api/admin/offer/2 ................................................................. ~ 515.86ms
  2026-05-13 17:10:40 /api/admin/offer/2 ................................................................. ~ 509.20ms
  2026-05-13 17:10:40 /api/admin/offer ..................................................................... ~ 0.19ms
  2026-05-13 17:10:40 /api/admin/offer ................................................................... ~ 508.02ms
  2026-05-13 17:12:14 /themes/default/fonts/typography/public/PublicSans-Regular.ttf ..................... ~ 501.70ms
  2026-05-13 17:12:14 /themes/default/fonts/typography/public/PublicSans-Medium.ttf ........................ ~ 1.49ms
  2026-05-13 17:12:14 /themes/default/fonts/typography/public/PublicSans-SemiBold.ttf ...................... ~ 2.50ms
  2026-05-13 17:12:14 /storage/30/kahumbo-logo.-2.png ...................................................... ~ 0.25ms
  2026-05-13 17:12:14 /storage/33/IMG_1625.JPG.jpeg ........................................................ ~ 2.87ms
  2026-05-13 17:12:14 /api/admin/default-access .......................................................... ~ 506.94ms
  2026-05-13 17:12:14 /api/admin/setting/branch ................................................................ ~ 1s
  2026-05-13 17:12:14 /api/admin/dashboard/total-sales ......................................................... ~ 1s
  2026-05-13 17:12:14 /api/admin/dashboard/total-orders ........................................................ ~ 1s
  2026-05-13 17:12:15 /api/admin/dashboard/total-customers ..................................................... ~ 1s
  2026-05-13 17:12:16 /api/admin/dashboard/total-menu-items .............................................. ~ 510.61ms
  2026-05-13 17:12:16 /api/admin/dashboard/order-statistics .............................................. ~ 517.57ms
  2026-05-13 17:12:17 /api/admin/dashboard/sales-summary ....................................................... ~ 1s
  2026-05-13 17:12:17 /api/admin/dashboard/order-summary ................................................. ~ 508.25ms
  2026-05-13 17:12:17 /api/admin/dashboard/customer-states ............................................... ~ 509.80ms
  2026-05-13 17:12:18 /api/admin/dashboard/top-customers ....................................................... ~ 1s
  2026-05-13 17:12:18 /api/admin/dashboard/featured-items ................................................ ~ 515.16ms
  2026-05-13 17:12:18 /api/admin/dashboard/popular-items ................................................. ~ 511.40ms
  2026-05-13 17:12:19 /api/admin/setting/branch/show/1 ................................................... ~ 508.81ms
  2026-05-13 17:12:19 /themes/default/fonts/typography/public/PublicSans-Bold.ttf .............................. ~ 1s
  2026-05-13 17:12:19 /images/default/profile.png ........................................................ ~ 511.67ms
  2026-05-13 17:12:19 /api/frontend/device-token/web ....................................................... ~ 1.87ms
  2026-05-13 17:12:19 /storage/102/conversions/masala-tea-thumb.png ........................................ ~ 5.00ms
  2026-05-13 17:12:19 /storage/97/conversions/nutella-milkshae-thumb.png ................................... ~ 7.17ms
  2026-05-13 17:12:19 /images/item/thumb.png ............................................................... ~ 7.32ms
  2026-05-13 17:15:44 /api/frontend/setting .............................................................. ~ 512.20ms
  2026-05-13 17:15:44 /api/frontend/setting .............................................................. ~ 515.20ms
  2026-05-13 17:15:44 /api/frontend/item-category .............................................................. ~ 1s
  2026-05-13 17:15:44 /api/frontend/page ....................................................................... ~ 1s
  2026-05-13 17:15:45 /api/frontend/setting .................................................................... ~ 1s
  2026-05-13 17:15:45 /api/frontend/setting .................................................................... ~ 1s
  2026-05-13 17:15:46 /api/frontend/item-category .............................................................. ~ 1s
  2026-05-13 17:15:46 /api/frontend/page ................................................................. ~ 515.59ms
  2026-05-13 17:15:47 /api/frontend/language ............................................................. ~ 506.41ms
  2026-05-13 17:15:47 /api/frontend/language/show/1 ...................................................... ~ 510.21ms
  2026-05-13 17:15:47 /storage/30/kahumbo-logo.-2.png .................................................... ~ 512.93ms
  2026-05-13 17:15:47 /api/frontend/item-category ........................................................ ~ 510.10ms
  2026-05-13 17:15:47 /storage/32/kahumbo-logo-white.png ....................................................... ~ 1s
  2026-05-13 17:15:47 /api/frontend/language ................................................................... ~ 1s
  2026-05-13 17:15:48 /api/frontend/cookies .............................................................. ~ 507.13ms
  2026-05-13 17:15:48 /api/frontend/language/show/1 ...................................................... ~ 512.25ms
  2026-05-13 17:15:48 /api/frontend/item-category ........................................................ ~ 511.27ms
  2026-05-13 17:15:47 /images/cart/empty-cart.gif .............................................................. ~ 2s
  2026-05-13 17:15:49 /api/frontend/cookies .............................................................. ~ 510.18ms
  2026-05-13 17:15:49 /storage/26/english.png ............................................................ ~ 518.87ms
  2026-05-13 17:15:49 /api/frontend/country-code/show/GBR .................................................. ~ 3.31ms
  2026-05-13 17:15:49 /storage/28/german.png ............................................................. ~ 522.77ms
  2026-05-13 17:15:49 /api/frontend/device-token/web ..................................................... ~ 512.06ms
  2026-05-13 17:15:50 /api/frontend/country-code/show/GBR ...................................................... ~ 1s
  2026-05-13 17:15:50 /api/frontend/device-token/web ..................................................... ~ 514.25ms
  2026-05-13 17:16:29 /api/frontend/setting .............................................................. ~ 512.00ms
  2026-05-13 17:16:29 /api/frontend/setting .................................................................... ~ 1s
  2026-05-13 17:16:29 /api/frontend/item-category .............................................................. ~ 1s
  2026-05-13 17:16:29 /api/frontend/page ....................................................................... ~ 2s
  2026-05-13 17:16:30 /api/frontend/setting .................................................................... ~ 2s
  2026-05-13 17:16:32 /api/frontend/setting .................................................................... ~ 1s
  2026-05-13 17:16:32 /api/frontend/item-category .............................................................. ~ 1s
